insertId,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.resourceAttributes.name,protoPayload.authorizationInfo.resourceAttributes.service,protoPayload.authorizationInfo.resourceAttributes.type,protoPayload.methodName,protoPayload.request.@type,protoPayload.request.canIpForward,protoPayload.request.deviceName,protoPayload.request.disks,protoPayload.request.labels,protoPayload.request.links,protoPayload.request.machineType,protoPayload.request.mode,protoPayload.request.name,protoPayload.request.networkInterfaces,protoPayload.request.requestId,protoPayload.request.scheduling.automaticRestart,protoPayload.request.scheduling.onHostMaintenance,protoPayload.request.scheduling.preemptible,protoPayload.request.serviceAccounts,protoPayload.request.shieldedInstanceConfig.enableIntegrityMonitoring,protoPayload.request.shieldedInstanceConfig.enableSecureBoot,protoPayload.request.shieldedInstanceConfig.enableVtpm,protoPayload.request.source,protoPayload.request.tags.tags,protoPayload.request.type,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.reason,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,protoPayload.response.@type,protoPayload.response.clientOperationId,protoPayload.response.id,protoPayload.response.insertTime,protoPayload.response.name,protoPayload.response.operationType,protoPayload.response.progress,protoPayload.response.selfLink,protoPayload.response.selfLinkWithId,protoPayload.response.startTime,protoPayload.response.status,protoPayload.response.targetId,protoPayload.response.targetLink,protoPayload.response.user,protoPayload.response.zone,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,receiveTimestamp,resource.labels.instance_id,resource.labels.project_id,resource.labels.zone,resource.type,severity,timestamp
3c5vyqdjl24,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,,operation-1616609051963-5be4c20486ed0-90f46dfa-8bb1a6ec,true,compute.googleapis.com,591220375078@cloudservices.gserviceaccount.com,,,,,,v1.compute.instances.delete,type.googleapis.com/compute.instances.delete,,,,,,,,,,,,,,,,,,,,,,GCE Managed Instance Group for GKE,,,,,,projects/591220375078/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-brmc,,,,,,,,,,,,,,,,compute.googleapis.com,,,2021-03-24T18:05:06.411241800Z,3380776608237832273,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T18:05:05.945583Z
-d1687mdukkm,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,true,operation-1616609058082-5be4c20a5cdd5-aa5d6ffb-152b02f7,,compute.googleapis.com,591220375078@cloudservices.gserviceaccount.com,true,compute.instances.delete,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,compute,compute.instances,v1.compute.instances.delete,type.googleapis.com/compute.instances.delete,,,,,,,,,,06f105b6-16b5-4be8-b414-4a85f32af621,,,,,,,,,,,,GCE Managed Instance Group for GKE,[object Object],[object Object],8uSywAYkGiJGb3IgbG9uZy1ydW5uaW5nIGFyY3VzIG9wZXJhdGlvbnMu,2021-03-24T18:04:18.388480Z,us-central1-c,projects/591220375078/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,type.googleapis.com/operation,06f105b6-16b5-4be8-b414-4a85f32af621,6669048315024687565,2021-03-24T11:04:18.256-07:00,operation-1616609058082-5be4c20a5cdd5-aa5d6ffb-152b02f7,delete,0,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/operation-1616609058082-5be4c20a5cdd5-aa5d6ffb-152b02f7,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/6669048315024687565,2021-03-24T11:04:18.261-07:00,RUNNING,7185633228902293875,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,591220375078@cloudservices.gserviceaccount.com,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c,compute.googleapis.com,,,2021-03-24T18:04:19.133161716Z,7185633228902293875,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T18:04:18.034226Z
epn8xne2gto4,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,true,operation-1616609051963-5be4c20486ed0-90f46dfa-8bb1a6ec,,compute.googleapis.com,591220375078@cloudservices.gserviceaccount.com,true,compute.instances.delete,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-brmc,compute,compute.instances,v1.compute.instances.delete,type.googleapis.com/compute.instances.delete,,,,,,,,,,d1560bea-fb8c-4d48-b55c-740969d904f3,,,,,,,,,,,,GCE Managed Instance Group for GKE,[object Object],[object Object],8uSywAYkGiJGb3IgbG9uZy1ydW5uaW5nIGFyY3VzIG9wZXJhdGlvbnMu,2021-03-24T18:04:12.598294Z,us-central1-c,projects/591220375078/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-brmc,type.googleapis.com/operation,d1560bea-fb8c-4d48-b55c-740969d904f3,1502927571106841075,2021-03-24T11:04:12.339-07:00,operation-1616609051963-5be4c20486ed0-90f46dfa-8bb1a6ec,delete,0,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/operation-1616609051963-5be4c20486ed0-90f46dfa-8bb1a6ec,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/1502927571106841075,2021-03-24T11:04:12.377-07:00,RUNNING,3380776608237832273,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-brmc,591220375078@cloudservices.gserviceaccount.com,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c,compute.googleapis.com,,,2021-03-24T18:04:12.823004572Z,3380776608237832273,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T18:04:11.939697Z
n1bm61dghkw,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,,operation-1616609028103-5be4c1edc5e26-93aaada2-1a66896e,true,compute.googleapis.com,service-591220375078@container-engine-robot.iam.gserviceaccount.com,,,,,,v1.compute.instances.detachDisk,type.googleapis.com/compute.instances.detachDisk,,,,,,,,,,,,,,,,,,,,,35.202.148.215,"google-api-go-client/0.5 Kubernetes/1.18.12 (linux amd64),gzip(gfe)",[object Object],,,,,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,,,,,,,,,,,,,,,,compute.googleapis.com,,,2021-03-24T18:03:53.238382907Z,7185633228902293875,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T18:03:52.744579Z
-27gimme1q4h2,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,true,operation-1616609028103-5be4c1edc5e26-93aaada2-1a66896e,,compute.googleapis.com,service-591220375078@container-engine-robot.iam.gserviceaccount.com,true,compute.instances.detachDisk,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,compute,compute.instances,v1.compute.instances.detachDisk,type.googleapis.com/compute.instances.detachDisk,,neo4j-data-disk,,,,,,,,,,,,,,,,,,,35.202.148.215,"google-api-go-client/0.5 Kubernetes/1.18.12 (linux amd64),gzip(gfe)",[object Object],[object Object],,2021-03-24T18:03:48.737077Z,us-central1-c,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,type.googleapis.com/operation,,5548994588816359915,2021-03-24T11:03:48.612-07:00,operation-1616609028103-5be4c1edc5e26-93aaada2-1a66896e,detachDisk,0,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/operation-1616609028103-5be4c1edc5e26-93aaada2-1a66896e,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/5548994588816359915,2021-03-24T11:03:48.622-07:00,RUNNING,7185633228902293875,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,service-591220375078@container-engine-robot.iam.gserviceaccount.com,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c,compute.googleapis.com,,,2021-03-24T18:03:49.436794963Z,7185633228902293875,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T18:03:48.154518Z
lnlo4fdldfa,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,,operation-1616601014832-5be4a413b8eef-8ecf8553-06bcb481,true,compute.googleapis.com,service-591220375078@container-engine-robot.iam.gserviceaccount.com,,,,,,v1.compute.instances.attachDisk,type.googleapis.com/compute.instances.attachDisk,,,,,,,,,,,,,,,,,,,,,35.202.148.215,"google-api-go-client/0.5 Kubernetes/1.18.12 (linux amd64),gzip(gfe)",[object Object],,,,,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,,,,,,,,,,,,,,,,compute.googleapis.com,,,2021-03-24T15:50:18.832820241Z,7185633228902293875,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T15:50:18.296547Z
-w67euge5dl2s,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,true,operation-1616601014832-5be4a413b8eef-8ecf8553-06bcb481,,compute.googleapis.com,service-591220375078@container-engine-robot.iam.gserviceaccount.com,true,compute.instances.attachDisk,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,compute,compute.instances,v1.compute.instances.attachDisk,type.googleapis.com/compute.instances.attachDisk,,neo4j-data-disk,,,,,READ_WRITE,,,,,,,,,,,https://compute.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/disks/neo4j-data-disk,,PERSISTENT,35.202.148.215,"google-api-go-client/0.5 Kubernetes/1.18.12 (linux amd64),gzip(gfe)",[object Object],[object Object],,2021-03-24T15:50:15.385511Z,us-central1-c,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,type.googleapis.com/operation,,6483859959560200536,2021-03-24T08:50:15.160-07:00,operation-1616601014832-5be4a413b8eef-8ecf8553-06bcb481,attachDisk,0,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/operation-1616601014832-5be4a413b8eef-8ecf8553-06bcb481,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/6483859959560200536,2021-03-24T08:50:15.170-07:00,RUNNING,7185633228902293875,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,service-591220375078@container-engine-robot.iam.gserviceaccount.com,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c,compute.googleapis.com,,,2021-03-24T15:50:16.226737667Z,7185633228902293875,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T15:50:14.867356Z
-epaizyddqt2,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,,operation-1616600988414-5be4a3fa87411-646ba040-8c072c44,true,compute.googleapis.com,591220375078@cloudservices.gserviceaccount.com,,,,,,v1.compute.instances.insert,type.googleapis.com/compute.instances.insert,,,,,,,,,,,,,,,,,,,,,,GCE Managed Instance Group for GKE,,,,,,projects/591220375078/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,,,,,,,,,,,,,,,,compute.googleapis.com,,,2021-03-24T15:50:00.204412401Z,7185633228902293875,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T15:49:59.174947Z
-27gimme1o5h4,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,true,operation-1616600988414-5be4a3fa87411-646ba040-8c072c44,,compute.googleapis.com,591220375078@cloudservices.gserviceaccount.com,"true,true,true,true,true,true,true,true","compute.instances.create,compute.disks.create,compute.disks.setLabels,compute.subnetworks.use,compute.instances.setMetadata,compute.instances.setTags,compute.instances.setLabels,compute.instances.setServiceAccount","projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/zones/us-central1-c/disks/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/zones/us-central1-c/disks/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/regions/us-central1/subnetworks/vpods-vpc-us-central-1,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5","compute,compute,compute,compute,compute,compute,compute,compute","compute.instances,compute.disks,compute.disks,compute.subnetworks,compute.instances,compute.instances,compute.instances,compute.instances",v1.compute.instances.insert,type.googleapis.com/compute.instances.insert,true,,[object Object],[object Object],[object Object],projects/591220375078/zones/us-central1-c/machineTypes/e2-custom-2-3072,,gke-dev-cluster-def-pool-8445d449-z7n5,[object Object],a0831b43-d0bd-395c-9e98-ee6d44957503,,TERMINATE,true,[object Object],true,true,true,,gke-dev-cluster-254eabc4-node,,,GCE Managed Instance Group for GKE,[object Object],[object Object],8uSywAYkGiJGb3IgbG9uZy1ydW5uaW5nIGFyY3VzIG9wZXJhdGlvbnMu,2021-03-24T15:49:49.544419Z,us-central1-c,projects/591220375078/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,type.googleapis.com/operation,a0831b43-d0bd-395c-9e98-ee6d44957503,4836484094507802994,2021-03-24T08:49:49.346-07:00,operation-1616600988414-5be4a3fa87411-646ba040-8c072c44,insert,0,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/operation-1616600988414-5be4a3fa87411-646ba040-8c072c44,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/4836484094507802994,2021-03-24T08:49:49.348-07:00,RUNNING,7185633228902293875,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,591220375078@cloudservices.gserviceaccount.com,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c,compute.googleapis.com,,,2021-03-24T15:49:49.710444720Z,7185633228902293875,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T15:49:48.283628Z
xuphbjdky56,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,,operation-1616600977803-5be4a3f068aa4-1f642097-02446526,true,compute.googleapis.com,591220375078@cloudservices.gserviceaccount.com,,,,,,v1.compute.instances.delete,type.googleapis.com/compute.instances.delete,,,,,,,,,,,,,,,,,,,,,,GCE Managed Instance Group for GKE,,,,,,projects/591220375078/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,,,,,,,,,,,,,,,,compute.googleapis.com,,,2021-03-24T15:49:47.901921598Z,3807878305159773529,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T15:49:47.636079Z
chjgnke4bmr8,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,true,operation-1616600977803-5be4a3f068aa4-1f642097-02446526,,compute.googleapis.com,591220375078@cloudservices.gserviceaccount.com,true,compute.instances.delete,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,compute,compute.instances,v1.compute.instances.delete,type.googleapis.com/compute.instances.delete,,,,,,,,,,d3f1c4c0-2fb3-4325-bfaa-0704496b8387,,,,,,,,,,,,GCE Managed Instance Group for GKE,[object Object],[object Object],8uSywAYkGiJGb3IgbG9uZy1ydW5uaW5nIGFyY3VzIG9wZXJhdGlvbnMu,2021-03-24T15:49:38.203033Z,us-central1-c,projects/591220375078/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,type.googleapis.com/operation,d3f1c4c0-2fb3-4325-bfaa-0704496b8387,436490996851073405,2021-03-24T08:49:38.057-07:00,operation-1616600977803-5be4a3f068aa4-1f642097-02446526,delete,0,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/operation-1616600977803-5be4a3f068aa4-1f642097-02446526,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/436490996851073405,,PENDING,3807878305159773529,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,591220375078@cloudservices.gserviceaccount.com,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c,compute.googleapis.com,,,2021-03-24T15:49:38.428545192Z,3807878305159773529,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T15:49:37.750206Z
-8l4yybd59zk,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,,operation-1616593871055-5be48976e29e6-bc4d50ee-62dd14d5,true,compute.googleapis.com,service-591220375078@container-engine-robot.iam.gserviceaccount.com,,,,,,v1.compute.instances.attachDisk,type.googleapis.com/compute.instances.attachDisk,,,,,,,,,,,,,,,,,,,,,35.202.148.215,"google-api-go-client/0.5 Kubernetes/1.18.12 (linux amd64),gzip(gfe)",[object Object],,,,,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,,,,,,,,,,,,,,,,compute.googleapis.com,,,2021-03-24T13:51:17.557444668Z,3807878305159773529,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T13:51:16.595396Z
-7hmcjwe41598,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,true,operation-1616593871055-5be48976e29e6-bc4d50ee-62dd14d5,,compute.googleapis.com,service-591220375078@container-engine-robot.iam.gserviceaccount.com,true,compute.instances.attachDisk,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,compute,compute.instances,v1.compute.instances.attachDisk,type.googleapis.com/compute.instances.attachDisk,,neo4j-data-disk,,,,,READ_WRITE,,,,,,,,,,,https://compute.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/disks/neo4j-data-disk,,PERSISTENT,35.202.148.215,"google-api-go-client/0.5 Kubernetes/1.18.12 (linux amd64),gzip(gfe)",[object Object],[object Object],,2021-03-24T13:51:11.653921Z,us-central1-c,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,type.googleapis.com/operation,,5601375142374997280,2021-03-24T06:51:11.551-07:00,operation-1616593871055-5be48976e29e6-bc4d50ee-62dd14d5,attachDisk,0,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/operation-1616593871055-5be48976e29e6-bc4d50ee-62dd14d5,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/5601375142374997280,2021-03-24T06:51:11.559-07:00,RUNNING,3807878305159773529,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,service-591220375078@container-engine-robot.iam.gserviceaccount.com,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c,compute.googleapis.com,,,2021-03-24T13:51:12.660781701Z,3807878305159773529,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T13:51:11.110334Z
x0xck5coi6,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,,operation-1616593846268-5be4895f3f33f-2a762b93-0ef9e8cb,true,compute.googleapis.com,591220375078@cloudservices.gserviceaccount.com,,,,,,v1.compute.instances.insert,type.googleapis.com/compute.instances.insert,,,,,,,,,,,,,,,,,,,,,,GCE Managed Instance Group for GKE,,,,,,projects/591220375078/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,,,,,,,,,,,,,,,,compute.googleapis.com,,,2021-03-24T13:50:57.143153831Z,3807878305159773529,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T13:50:55.996562Z
-1dec2ie3ygfi,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,true,operation-1616593846268-5be4895f3f33f-2a762b93-0ef9e8cb,,compute.googleapis.com,591220375078@cloudservices.gserviceaccount.com,"true,true,true,true,true,true,true,true","compute.instances.create,compute.disks.create,compute.disks.setLabels,compute.subnetworks.use,compute.instances.setMetadata,compute.instances.setTags,compute.instances.setLabels,compute.instances.setServiceAccount","projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/zones/us-central1-c/disks/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/zones/us-central1-c/disks/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/regions/us-central1/subnetworks/vpods-vpc-us-central-1,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5","compute,compute,compute,compute,compute,compute,compute,compute","compute.instances,compute.disks,compute.disks,compute.subnetworks,compute.instances,compute.instances,compute.instances,compute.instances",v1.compute.instances.insert,type.googleapis.com/compute.instances.insert,true,,[object Object],[object Object],[object Object],projects/591220375078/zones/us-central1-c/machineTypes/e2-custom-2-3072,,gke-dev-cluster-def-pool-8445d449-z7n5,[object Object],423522a1-6189-3047-9480-bfb8e1d3fccd,,TERMINATE,true,[object Object],true,true,true,,gke-dev-cluster-254eabc4-node,,,GCE Managed Instance Group for GKE,[object Object],[object Object],8uSywAYkGiJGb3IgbG9uZy1ydW5uaW5nIGFyY3VzIG9wZXJhdGlvbnMu,2021-03-24T13:50:47.329360Z,us-central1-c,projects/591220375078/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,type.googleapis.com/operation,423522a1-6189-3047-9480-bfb8e1d3fccd,7627995356943809881,2021-03-24T06:50:47.147-07:00,operation-1616593846268-5be4895f3f33f-2a762b93-0ef9e8cb,insert,0,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/operation-1616593846268-5be4895f3f33f-2a762b93-0ef9e8cb,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/7627995356943809881,2021-03-24T06:50:47.149-07:00,RUNNING,3807878305159773529,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,591220375078@cloudservices.gserviceaccount.com,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c,compute.googleapis.com,,,2021-03-24T13:50:47.629565284Z,3807878305159773529,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T13:50:46.157688Z
-m6j0c7djwm2,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,,operation-1616593839912-5be489592f6c8-c1e4ad7e-9499cd37,true,compute.googleapis.com,591220375078@cloudservices.gserviceaccount.com,,,,,,v1.compute.instances.delete,type.googleapis.com/compute.instances.delete,,,,,,,,,,,,,,,,,,,,,,GCE Managed Instance Group for GKE,,,,,,projects/591220375078/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,,,,,,,,,,,,,,,,compute.googleapis.com,,,2021-03-24T13:50:46.500319544Z,1937080431802796113,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T13:50:45.622310Z
-nuncite1zou8,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,true,operation-1616593839912-5be489592f6c8-c1e4ad7e-9499cd37,,compute.googleapis.com,591220375078@cloudservices.gserviceaccount.com,true,compute.instances.delete,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,compute,compute.instances,v1.compute.instances.delete,type.googleapis.com/compute.instances.delete,,,,,,,,,,fa68809d-b67c-4015-af09-3c6effc83725,,,,,,,,,,,,GCE Managed Instance Group for GKE,[object Object],[object Object],8uSywAYkGiJGb3IgbG9uZy1ydW5uaW5nIGFyY3VzIG9wZXJhdGlvbnMu,2021-03-24T13:50:40.521685Z,us-central1-c,projects/591220375078/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,type.googleapis.com/operation,fa68809d-b67c-4015-af09-3c6effc83725,8412229052021538143,2021-03-24T06:50:40.293-07:00,operation-1616593839912-5be489592f6c8-c1e4ad7e-9499cd37,delete,0,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/operation-1616593839912-5be489592f6c8-c1e4ad7e-9499cd37,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/operations/8412229052021538143,,PENDING,1937080431802796113,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,591220375078@cloudservices.gserviceaccount.com,https://www.googleapis.com/compute/v1/projects/dev-env-2-304616/zones/us-central1-c,compute.googleapis.com,,,2021-03-24T13:50:40.896247275Z,1937080431802796113,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T13:50:39.885584Z
i1tft1dews6,projects/dev-env-2-304616/logs/cloudaudit.googleapis.com%2Factivity,,operation-1616586095799-5be46c7fd2b85-ea8502cd-bcb8eda0,true,compute.googleapis.com,service-591220375078@container-engine-robot.iam.gserviceaccount.com,,,,,,v1.compute.instances.detachDisk,type.googleapis.com/compute.instances.detachDisk,,,,,,,,,,,,,,,,,,,,,35.202.148.215,"google-api-go-client/0.5 Kubernetes/1.18.12 (linux amd64),gzip(gfe)",[object Object],,,,,projects/dev-env-2-304616/zones/us-central1-c/instances/gke-dev-cluster-def-pool-8445d449-z7n5,,,,,,,,,,,,,,,,compute.googleapis.com,,,2021-03-24T11:41:41.665415607Z,1937080431802796113,dev-env-2-304616,us-central1-c,gce_instance,NOTICE,2021-03-24T11:41:40.819419Z
